,book_name,isbn,user_id,book_rating,rating
55899,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,214179,10,10.0
55900,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,214879,8,8.0
55901,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,215212,8,8.0
55902,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,216099,9,9.0
55903,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,216151,7,7.0
55904,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,216435,10,10.0
55905,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,216466,8,8.0
55906,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,216925,0,
55907,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,218935,6,6.0
55908,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,219353,0,
55909,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,221445,0,
55910,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,222296,6,6.0
55911,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,223154,0,
55912,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,225087,10,10.0
55913,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,225686,0,
55914,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,226542,8,8.0
55915,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,227202,0,
55916,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,227447,0,
55917,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,227591,10,10.0
55918,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,228125,5,5.0
55919,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,228607,8,8.0
55920,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,228764,0,
55921,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,229313,10,10.0
55922,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,229551,0,
55923,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,230699,0,
55924,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,231210,8,8.0
55925,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,231982,0,
55926,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,231993,0,
55927,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,232131,10,10.0
55928,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,232959,0,
55929,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,232990,7,7.0
55930,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,234721,0,
55931,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,235282,9,9.0
55932,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,235842,0,
55933,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,235888,8,8.0
55934,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,236544,7,7.0
55935,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,237474,0,
55936,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,238120,8,8.0
55937,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,238321,10,10.0
55938,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,238731,10,10.0
55939,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,239554,0,
55940,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,240568,0,
55941,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,241614,0,
55942,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,241980,0,
55943,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,243120,0,
55944,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,244699,0,
55945,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,245371,0,
55946,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,245410,0,
55947,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,246333,0,
55948,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,248477,0,
55949,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,248494,0,
55950,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,248850,0,
55951,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,251140,10,10.0
55952,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,251606,5,5.0
55953,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,251613,0,
55954,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,251811,0,
55955,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,252071,0,
55956,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,252222,0,
55957,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,252693,8,8.0
55958,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,252874,9,9.0
55959,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,253106,0,
55960,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,253580,0,
55961,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,254201,7,7.0
55962,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,255529,0,
55963,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,256167,0,
55964,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,256335,7,7.0
55965,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,256889,9,9.0
55966,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,258938,0,
55967,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,259006,5,5.0
55968,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,259260,7,7.0
55969,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,259485,8,8.0
55970,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,259570,8,8.0
55971,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,260183,0,
55972,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,261915,8,8.0
55973,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,263325,8,8.0
55974,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,263326,0,
55975,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,264284,0,
55976,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,264321,6,6.0
55977,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,264436,8,8.0
55978,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,264947,0,
55979,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,264996,8,8.0
55980,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,265083,9,9.0
55981,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,265313,0,
55982,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,265889,0,
55983,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,266056,0,
55984,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,266226,0,
55985,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,267249,0,
55986,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,268191,0,
55987,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,270264,0,
55988,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,270326,5,5.0
55989,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,270554,8,8.0
55990,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,270715,0,
55991,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,270801,8,8.0
55992,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,273086,10,10.0
55993,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,273737,0,
55994,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,275154,10,10.0
55995,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,276181,0,
55996,She's Come Undone (Oprah's Book Club (Paperback)),0671003755,276231,2,2.0
56252,Naked,0316777730,277427,0,
56253,Naked,0316777730,805,7,7.0
56254,Naked,0316777730,1903,10,10.0
56255,Naked,0316777730,3192,7,7.0
56256,Naked,0316777730,6543,0,
56257,Naked,0316777730,8735,0,
56258,Naked,0316777730,11601,0,
56259,Naked,0316777730,11676,0,
56260,Naked,0316777730,14768,0,
56261,Naked,0316777730,17726,0,
56262,Naked,0316777730,18012,0,
56263,Naked,0316777730,18176,8,8.0
56264,Naked,0316777730,19838,10,10.0
56265,Naked,0316777730,23699,8,8.0
56266,Naked,0316777730,25409,0,
56267,Naked,0316777730,25822,8,8.0
56268,Naked,0316777730,25924,7,7.0
56269,Naked,0316777730,34752,3,3.0
56270,Naked,0316777730,35008,6,6.0
56271,Naked,0316777730,36715,0,
56272,Naked,0316777730,37080,0,
56273,Naked,0316777730,43910,9,9.0
56274,Naked,0316777730,49422,8,8.0
56275,Naked,0316777730,49460,9,9.0
56276,Naked,0316777730,50225,0,
56277,Naked,0316777730,53174,0,
56278,Naked,0316777730,53564,9,9.0
56279,Naked,0316777730,56215,9,9.0
56280,Naked,0316777730,59612,7,7.0
56281,Naked,0316777730,62799,0,
56282,Naked,0316777730,70541,8,8.0
56283,Naked,0316777730,75149,0,
56284,Naked,0316777730,75787,0,
56285,Naked,0316777730,77585,0,
56286,Naked,0316777730,78834,6,6.0
56287,Naked,0316777730,86837,8,8.0
56288,Naked,0316777730,88793,9,9.0
56289,Naked,0316777730,89602,0,
56290,Naked,0316777730,92156,8,8.0
56291,Naked,0316777730,93047,0,
56292,Naked,0316777730,105308,0,
56293,Naked,0316777730,108535,0,
56294,Naked,0316777730,110912,0,
56295,Naked,0316777730,111174,0,
56296,Naked,0316777730,114245,0,
56297,Naked,0316777730,114988,7,7.0
56298,Naked,0316777730,115435,9,9.0
56299,Naked,0316777730,115847,9,9.0
56300,Naked,0316777730,117700,9,9.0
56301,Naked,0316777730,126604,0,
56302,Naked,0316777730,128434,0,
56303,Naked,0316777730,128835,0,
56304,Naked,0316777730,128917,0,
56305,Naked,0316777730,133846,9,9.0
56306,Naked,0316777730,135149,7,7.0
56307,Naked,0316777730,137280,0,
56308,Naked,0316777730,137951,0,
56309,Naked,0316777730,138220,10,10.0
56310,Naked,0316777730,138543,0,
56311,Naked,0316777730,139586,8,8.0
56312,Naked,0316777730,140255,0,
56313,Naked,0316777730,142121,7,7.0
56314,Naked,0316777730,142623,8,8.0
56315,Naked,0316777730,146348,10,10.0
56316,Naked,0316777730,148632,7,7.0
56317,Naked,0316777730,151107,0,
56318,Naked,0316777730,152579,0,
56319,Naked,0316777730,154346,0,
56320,Naked,0316777730,158569,8,8.0
56321,Naked,0316777730,160571,8,8.0
56322,Naked,0316777730,169266,7,7.0
56323,Naked,0316777730,170493,5,5.0
56324,Naked,0316777730,173679,10,10.0
56325,Naked,0316777730,179414,0,
56326,Naked,0316777730,179885,10,10.0
56327,Naked,0316777730,180722,0,
56328,Naked,0316777730,183651,0,
56329,Naked,0316777730,189855,9,9.0
56330,Naked,0316777730,190459,0,
56331,Naked,0316777730,192244,10,10.0
56332,Naked,0316777730,203265,0,
56333,Naked,0316777730,204359,0,
56334,Naked,0316777730,205867,7,7.0
56335,Naked,0316777730,207679,10,10.0
56336,Naked,0316777730,211176,10,10.0
56337,Naked,0316777730,211209,0,
56338,Naked,0316777730,218411,0,
56339,Naked,0316777730,220688,10,10.0
56340,Naked,0316777730,221117,9,9.0
56341,Naked,0316777730,222220,9,9.0
56342,Naked,0316777730,222292,7,7.0
56343,Naked,0316777730,223238,8,8.0
56344,Naked,0316777730,224349,0,
56345,Naked,0316777730,228189,9,9.0
56346,Naked,0316777730,228998,0,
56347,Naked,0316777730,229140,9,9.0
56348,Naked,0316777730,229741,8,8.0
56349,Naked,0316777730,231264,0,
56350,Naked,0316777730,232456,8,8.0
56351,Naked,0316777730,234623,0,
56352,Naked,0316777730,235282,9,9.0
56353,Naked,0316777730,237397,0,
56354,Naked,0316777730,238120,0,
56355,Naked,0316777730,239554,8,8.0
56356,Naked,0316777730,240318,8,8.0
56357,Naked,0316777730,240883,0,
56358,Naked,0316777730,241614,0,
56359,Naked,0316777730,242083,7,7.0
56360,Naked,0316777730,243065,10,10.0
56361,Naked,0316777730,243328,9,9.0
56362,Naked,0316777730,244171,9,9.0
56363,Naked,0316777730,245410,0,
56364,Naked,0316777730,246216,7,7.0
56365,Naked,0316777730,248477,0,
56366,Naked,0316777730,251050,8,8.0
56367,Naked,0316777730,254971,0,
56368,Naked,0316777730,256716,6,6.0
56369,Naked,0316777730,256874,10,10.0
56370,Naked,0316777730,258534,0,
56371,Naked,0316777730,260183,7,7.0
56372,Naked,0316777730,262974,5,5.0
56373,Naked,0316777730,264107,10,10.0
56374,Naked,0316777730,265767,0,
56375,Naked,0316777730,275274,0,
58282,American Gods,0380789035,278418,0,
58283,American Gods,0380789035,254,10,10.0
58284,American Gods,0380789035,853,0,
58285,American Gods,0380789035,3346,6,6.0
58286,American Gods,0380789035,3643,0,
58287,American Gods,0380789035,4077,8,8.0
58288,American Gods,0380789035,5582,9,9.0
58289,American Gods,0380789035,5899,9,9.0
58290,American Gods,0380789035,6251,7,7.0
58291,American Gods,0380789035,6575,0,
58292,American Gods,0380789035,6884,8,8.0
58293,American Gods,0380789035,7346,0,
58294,American Gods,0380789035,11676,0,
58295,American Gods,0380789035,16634,0,
58296,American Gods,0380789035,17177,7,7.0
58297,American Gods,0380789035,17970,0,
58298,American Gods,0380789035,20961,8,8.0
58299,American Gods,0380789035,21014,0,
58300,American Gods,0380789035,21404,8,8.0
58301,American Gods,0380789035,24325,7,7.0
58302,American Gods,0380789035,24433,8,8.0
58303,American Gods,0380789035,25103,0,
58304,American Gods,0380789035,25909,10,10.0
58305,American Gods,0380789035,26501,8,8.0
58306,American Gods,0380789035,26883,8,8.0
58307,American Gods,0380789035,28594,0,
58308,American Gods,0380789035,29526,9,9.0
58309,American Gods,0380789035,32440,0,
58310,American Gods,0380789035,33270,8,8.0
58311,American Gods,0380789035,34762,0,
58312,American Gods,0380789035,34805,0,
58313,American Gods,0380789035,34864,0,
58314,American Gods,0380789035,35859,0,
58315,American Gods,0380789035,36959,0,
58316,American Gods,0380789035,37905,6,6.0
58317,American Gods,0380789035,37950,0,
58318,American Gods,0380789035,39520,0,
58319,American Gods,0380789035,39773,0,
58320,American Gods,0380789035,41760,4,4.0
58321,American Gods,0380789035,42093,10,10.0
58322,American Gods,0380789035,43246,0,
58323,American Gods,0380789035,43807,0,
58324,American Gods,0380789035,43842,0,
58325,American Gods,0380789035,45470,8,8.0
58326,American Gods,0380789035,48494,0,
58327,American Gods,0380789035,48575,10,10.0
58328,American Gods,0380789035,49123,0,
58329,American Gods,0380789035,50010,10,10.0
58330,American Gods,0380789035,51526,0,
58331,American Gods,0380789035,54578,10,10.0
58332,American Gods,0380789035,55178,0,
58333,American Gods,0380789035,55490,10,10.0
58334,American Gods,0380789035,55493,0,
58335,American Gods,0380789035,56447,7,7.0
58336,American Gods,0380789035,56856,0,
58337,American Gods,0380789035,58746,0,
58338,American Gods,0380789035,59150,0,
58339,American Gods,0380789035,59390,0,
58340,American Gods,0380789035,59829,8,8.0
58341,American Gods,0380789035,59971,0,
58342,American Gods,0380789035,60809,0,
58343,American Gods,0380789035,62558,8,8.0
58344,American Gods,0380789035,63317,10,10.0
58345,American Gods,0380789035,63394,0,
58346,American Gods,0380789035,64472,0,
58347,American Gods,0380789035,68555,0,
58348,American Gods,0380789035,70055,9,9.0
58349,American Gods,0380789035,71459,9,9.0
58350,American Gods,0380789035,71554,6,6.0
58351,American Gods,0380789035,72261,10,10.0
58352,American Gods,0380789035,74026,9,9.0
58353,American Gods,0380789035,74571,8,8.0
58354,American Gods,0380789035,75860,8,8.0
58355,American Gods,0380789035,76626,9,9.0
58356,American Gods,0380789035,77809,0,
58357,American Gods,0380789035,78834,0,
58358,American Gods,0380789035,79110,8,8.0
58359,American Gods,0380789035,81088,0,
58360,American Gods,0380789035,81492,8,8.0
58361,American Gods,0380789035,82407,0,
58362,American Gods,0380789035,84942,8,8.0
58363,American Gods,0380789035,86202,0,
58364,American Gods,0380789035,86728,0,
58365,American Gods,0380789035,86835,0,
58366,American Gods,0380789035,86959,10,10.0
58367,American Gods,0380789035,87351,9,9.0
58368,American Gods,0380789035,87555,0,
58369,American Gods,0380789035,89602,5,5.0
58370,American Gods,0380789035,90653,0,
58371,American Gods,0380789035,90694,8,8.0
58372,American Gods,0380789035,91058,0,
58373,American Gods,0380789035,91617,0,
58374,American Gods,0380789035,92638,7,7.0
58375,American Gods,0380789035,93732,9,9.0
58376,American Gods,0380789035,94951,10,10.0
58377,American Gods,0380789035,95932,7,7.0
58378,American Gods,0380789035,96481,5,5.0
58379,American Gods,0380789035,96554,0,
58380,American Gods,0380789035,98575,0,
58381,American Gods,0380789035,100459,9,9.0
58382,American Gods,0380789035,100644,0,
58383,American Gods,0380789035,100815,8,8.0
58384,American Gods,0380789035,101305,0,
58385,American Gods,0380789035,102327,7,7.0
58386,American Gods,0380789035,102638,0,
58387,American Gods,0380789035,103935,7,7.0
58388,American Gods,0380789035,104044,0,
58389,American Gods,0380789035,104362,7,7.0
58390,American Gods,0380789035,104939,0,
58391,American Gods,0380789035,106225,0,
58392,American Gods,0380789035,106257,9,9.0
58393,American Gods,0380789035,107326,6,6.0
58394,American Gods,0380789035,109779,7,7.0
58395,American Gods,0380789035,110308,0,
58396,American Gods,0380789035,110973,0,
58397,American Gods,0380789035,111174,0,
58398,American Gods,0380789035,111947,0,
58399,American Gods,0380789035,112401,6,6.0
58400,American Gods,0380789035,112512,0,
58401,American Gods,0380789035,113817,0,
58402,American Gods,0380789035,114988,7,7.0
58403,American Gods,0380789035,115833,9,9.0
58404,American Gods,0380789035,116160,8,8.0
58405,American Gods,0380789035,116972,5,5.0
58406,American Gods,0380789035,117936,8,8.0
58407,American Gods,0380789035,119579,9,9.0
58408,American Gods,0380789035,119725,9,9.0
58409,American Gods,0380789035,119859,6,6.0
58410,American Gods,0380789035,120350,8,8.0
58411,American Gods,0380789035,121606,0,
58412,American Gods,0380789035,123790,0,
58413,American Gods,0380789035,124078,10,10.0
58414,American Gods,0380789035,124363,0,
58415,American Gods,0380789035,124874,5,5.0
58416,American Gods,0380789035,124876,10,10.0
58417,American Gods,0380789035,125039,0,
58418,American Gods,0380789035,125203,0,
58419,American Gods,0380789035,125692,0,
58420,American Gods,0380789035,125774,0,
58421,American Gods,0380789035,127233,0,
58422,American Gods,0380789035,127941,9,9.0
58423,American Gods,0380789035,128413,8,8.0
58424,American Gods,0380789035,128696,0,
58425,American Gods,0380789035,128835,0,
58426,American Gods,0380789035,130571,0,
58427,American Gods,0380789035,132031,1,1.0
58428,American Gods,0380789035,135074,0,
58429,American Gods,0380789035,135360,9,9.0
58430,American Gods,0380789035,136252,0,
58431,American Gods,0380789035,137589,0,
58432,American Gods,0380789035,140879,0,
58433,American Gods,0380789035,142524,9,9.0
58434,American Gods,0380789035,144316,0,
58435,American Gods,0380789035,146803,0,
58436,American Gods,0380789035,147686,9,9.0
58437,American Gods,0380789035,149043,0,
58438,American Gods,0380789035,151702,0,
58439,American Gods,0380789035,152099,10,10.0
58440,American Gods,0380789035,152645,5,5.0
58441,American Gods,0380789035,155014,5,5.0
58442,American Gods,0380789035,155920,10,10.0
58443,American Gods,0380789035,156150,0,
58444,American Gods,0380789035,157273,0,
58445,American Gods,0380789035,157811,0,
58446,American Gods,0380789035,158226,9,9.0
58447,American Gods,0380789035,158774,7,7.0
58448,American Gods,0380789035,158846,0,
58449,American Gods,0380789035,159033,0,
58450,American Gods,0380789035,159858,9,9.0
58451,American Gods,0380789035,160295,7,7.0
58452,American Gods,0380789035,161222,0,
58453,American Gods,0380789035,163382,4,4.0
58454,American Gods,0380789035,163689,0,
58455,American Gods,0380789035,165319,8,8.0
58456,American Gods,0380789035,165778,8,8.0
58457,American Gods,0380789035,166992,7,7.0
58458,American Gods,0380789035,167387,0,
58459,American Gods,0380789035,167678,6,6.0
58460,American Gods,0380789035,169019,0,
58461,American Gods,0380789035,170229,0,
58462,American Gods,0380789035,170513,0,
58463,American Gods,0380789035,170704,7,7.0
58464,American Gods,0380789035,173027,0,
58465,American Gods,0380789035,173679,9,9.0
58466,American Gods,0380789035,174776,9,9.0
58467,American Gods,0380789035,176852,7,7.0
58468,American Gods,0380789035,177021,8,8.0
58469,American Gods,0380789035,178252,8,8.0
58470,American Gods,0380789035,178667,0,
58471,American Gods,0380789035,181176,0,
58472,American Gods,0380789035,181514,10,10.0
58473,American Gods,0380789035,183883,0,
58474,American Gods,0380789035,184299,0,
58475,American Gods,0380789035,185676,6,6.0
58476,American Gods,0380789035,185677,10,10.0
58477,American Gods,0380789035,186570,0,
58478,American Gods,0380789035,186762,7,7.0
58479,American Gods,0380789035,188583,8,8.0
58480,American Gods,0380789035,189334,0,
58481,American Gods,0380789035,190831,0,
58482,American Gods,0380789035,191819,0,
58483,American Gods,0380789035,192119,0,
58484,American Gods,0380789035,193499,0,
58485,American Gods,0380789035,195694,0,
58486,American Gods,0380789035,196053,9,9.0
58487,American Gods,0380789035,196077,0,
58488,American Gods,0380789035,196108,0,
58489,American Gods,0380789035,196569,8,8.0
58490,American Gods,0380789035,197364,0,
58491,American Gods,0380789035,199166,8,8.0
58492,American Gods,0380789035,201017,0,
58493,American Gods,0380789035,202997,0,
58494,American Gods,0380789035,204864,10,10.0
58495,American Gods,0380789035,205197,9,9.0
58496,American Gods,0380789035,206534,8,8.0
58497,American Gods,0380789035,207059,9,9.0
58498,American Gods,0380789035,207835,0,
58499,American Gods,0380789035,208624,5,5.0
58500,American Gods,0380789035,209631,8,8.0
58501,American Gods,0380789035,210597,9,9.0
58502,American Gods,0380789035,211961,0,
58503,American Gods,0380789035,213915,0,
58504,American Gods,0380789035,215942,6,6.0
58505,American Gods,0380789035,218068,9,9.0
58506,American Gods,0380789035,219008,0,
58507,American Gods,0380789035,220240,0,
58508,American Gods,0380789035,222296,0,
58509,American Gods,0380789035,222614,0,
58510,American Gods,0380789035,223087,0,
58511,American Gods,0380789035,223510,8,8.0
58512,American Gods,0380789035,224249,8,8.0
58513,American Gods,0380789035,225199,5,5.0
58514,American Gods,0380789035,225379,8,8.0
58515,American Gods,0380789035,225736,0,
58516,American Gods,0380789035,225810,0,
58517,American Gods,0380789035,227055,8,8.0
58518,American Gods,0380789035,228021,0,
58519,American Gods,0380789035,228837,10,10.0
58520,American Gods,0380789035,228998,0,
58521,American Gods,0380789035,229140,8,8.0
58522,American Gods,0380789035,229258,9,9.0
58523,American Gods,0380789035,230522,0,
58524,American Gods,0380789035,230560,0,
58525,American Gods,0380789035,231149,9,9.0
58526,American Gods,0380789035,231393,0,
58527,American Gods,0380789035,231857,0,
58528,American Gods,0380789035,232131,8,8.0
58529,American Gods,0380789035,232211,0,
58530,American Gods,0380789035,233821,9,9.0
58531,American Gods,0380789035,234765,8,8.0
58532,American Gods,0380789035,235282,0,
58533,American Gods,0380789035,235392,0,
58534,American Gods,0380789035,236058,8,8.0
58535,American Gods,0380789035,236754,8,8.0
58536,American Gods,0380789035,236757,0,
58537,American Gods,0380789035,237264,10,10.0
58538,American Gods,0380789035,237748,0,
58539,American Gods,0380789035,238557,0,
58540,American Gods,0380789035,238781,0,
58541,American Gods,0380789035,239413,0,
58542,American Gods,0380789035,239609,0,
58543,American Gods,0380789035,240704,10,10.0
58544,American Gods,0380789035,240789,7,7.0
58545,American Gods,0380789035,241344,10,10.0
58546,American Gods,0380789035,243058,8,8.0
58547,American Gods,0380789035,243332,9,9.0
58548,American Gods,0380789035,243930,0,
58549,American Gods,0380789035,244994,0,
58550,American Gods,0380789035,245295,0,
58551,American Gods,0380789035,249103,0,
58552,American Gods,0380789035,250359,0,
58553,American Gods,0380789035,250925,0,
58554,American Gods,0380789035,250939,7,7.0
58555,American Gods,0380789035,250940,8,8.0
58556,American Gods,0380789035,251278,10,10.0
58557,American Gods,0380789035,252409,10,10.0
58558,American Gods,0380789035,253771,0,
58559,American Gods,0380789035,254121,10,10.0
58560,American Gods,0380789035,255078,0,
58561,American Gods,0380789035,255618,0,
58562,American Gods,0380789035,258152,6,6.0
58563,American Gods,0380789035,260317,6,6.0
58564,American Gods,0380789035,260419,0,
58565,American Gods,0380789035,260986,10,10.0
58566,American Gods,0380789035,262940,0,
58567,American Gods,0380789035,263691,9,9.0
58568,American Gods,0380789035,265115,0,
58569,American Gods,0380789035,265889,0,
58570,American Gods,0380789035,266355,8,8.0
58571,American Gods,0380789035,267249,5,5.0
58572,American Gods,0380789035,268788,9,9.0
58573,American Gods,0380789035,270828,7,7.0
58574,American Gods,0380789035,271306,0,
58575,American Gods,0380789035,271558,8,8.0
58576,American Gods,0380789035,272706,9,9.0
58577,American Gods,0380789035,273979,0,
58578,American Gods,0380789035,274308,0,
58579,American Gods,0380789035,274634,7,7.0
58580,American Gods,0380789035,274983,8,8.0
58581,American Gods,0380789035,274986,0,
58582,American Gods,0380789035,275429,9,9.0
58583,American Gods,0380789035,276463,8,8.0
58865,Red Dragon,0440206154,277984,0,
58866,Red Dragon,0440206154,278418,0,
58867,Red Dragon,0440206154,876,0,
58868,Red Dragon,0440206154,3363,0,
58869,Red Dragon,0440206154,3817,7,7.0
58870,Red Dragon,0440206154,4157,9,9.0
58871,Red Dragon,0440206154,6251,7,7.0
58872,Red Dragon,0440206154,6772,8,8.0
58873,Red Dragon,0440206154,9747,0,
58874,Red Dragon,0440206154,11676,0,
58875,Red Dragon,0440206154,11993,0,
58876,Red Dragon,0440206154,12619,0,
58877,Red Dragon,0440206154,12707,10,10.0
58878,Red Dragon,0440206154,12824,8,8.0
58879,Red Dragon,0440206154,12982,8,8.0
58880,Red Dragon,0440206154,14282,7,7.0
58881,Red Dragon,0440206154,14638,0,
58882,Red Dragon,0440206154,16106,0,
58883,Red Dragon,0440206154,16916,0,
58884,Red Dragon,0440206154,17461,7,7.0
58885,Red Dragon,0440206154,17589,0,
58886,Red Dragon,0440206154,17950,0,
58887,Red Dragon,0440206154,18067,0,
58888,Red Dragon,0440206154,20201,7,7.0
58889,Red Dragon,0440206154,20245,7,7.0
58890,Red Dragon,0440206154,20971,0,
58891,Red Dragon,0440206154,21484,0,
58892,Red Dragon,0440206154,22625,0,
58893,Red Dragon,0440206154,24186,9,9.0
58894,Red Dragon,0440206154,24921,0,
58895,Red Dragon,0440206154,25813,7,7.0
58896,Red Dragon,0440206154,25981,0,
58897,Red Dragon,0440206154,26836,7,7.0
58898,Red Dragon,0440206154,28144,9,9.0
58899,Red Dragon,0440206154,28440,0,
58900,Red Dragon,0440206154,28634,10,10.0
58901,Red Dragon,0440206154,30667,10,10.0
58902,Red Dragon,0440206154,30809,0,
58903,Red Dragon,0440206154,31040,0,
58904,Red Dragon,0440206154,31315,0,
58905,Red Dragon,0440206154,31919,0,
58906,Red Dragon,0440206154,31987,0,
58907,Red Dragon,0440206154,32599,8,8.0
58908,Red Dragon,0440206154,32958,0,
58909,Red Dragon,0440206154,33088,0,
58910,Red Dragon,0440206154,33816,0,
58911,Red Dragon,0440206154,34215,0,
58912,Red Dragon,0440206154,34441,7,7.0
58913,Red Dragon,0440206154,34687,0,
58914,Red Dragon,0440206154,35050,0,
58915,Red Dragon,0440206154,35537,8,8.0
58916,Red Dragon,0440206154,36256,0,
58917,Red Dragon,0440206154,36627,8,8.0
58918,Red Dragon,0440206154,36741,8,8.0
58919,Red Dragon,0440206154,37193,10,10.0
58920,Red Dragon,0440206154,37810,10,10.0
58921,Red Dragon,0440206154,38023,7,7.0
58922,Red Dragon,0440206154,39584,0,
58923,Red Dragon,0440206154,39646,0,
58924,Red Dragon,0440206154,39705,0,
58925,Red Dragon,0440206154,40134,10,10.0
58926,Red Dragon,0440206154,40466,6,6.0
58927,Red Dragon,0440206154,42145,0,
58928,Red Dragon,0440206154,42522,7,7.0
58929,Red Dragon,0440206154,43842,10,10.0
58930,Red Dragon,0440206154,44728,0,
