,Book-Title,Year-Of-Publication,isbn,user_id,book_rating
26732,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,165582,6
26733,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,165758,5
26734,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,172010,10
26735,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,173343,7
26736,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,177432,7
26737,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,179718,9
26738,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,183142,10
26739,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,185233,5
26740,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,186533,9
26741,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,186570,4
26742,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,187762,5
26743,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,189115,6
26744,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,199515,8
26745,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,206109,5
26747,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,207782,6
26749,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,208406,7
26751,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,211426,10
26752,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,221309,5
26754,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,224764,8
26755,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,226965,10
26756,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,229313,6
26757,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,232222,8
26758,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,237534,9
26760,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,238120,7
26761,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,238292,10
26762,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,240035,5
26763,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,242106,10
26765,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,245410,7
26768,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,250962,8
26769,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,251394,9
26770,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,255489,6
26771,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,257024,8
26772,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,259259,10
26773,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,261998,7
26775,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,266840,9
26776,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,268300,9
26777,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,271195,9
26779,The Tale of the Body Thief (Vampire Chronicles (Paperback)),1993,034538475X,276050,5
26829,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,5333,7
26830,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,6115,10
26833,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,8234,10
26834,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,8936,9
26835,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,11676,10
26836,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,13518,6
26837,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,13552,7
26839,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,23768,8
26841,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,29259,10
26842,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,32250,9
26843,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,32802,8
26844,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,35859,8
26845,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,37644,8
26846,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,39281,8
26848,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,43246,10
26850,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,53220,8
26852,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,66387,6
26853,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,66953,8
26854,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,73394,10
26855,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,78783,9
26856,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,78973,8
26857,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,81597,8
26860,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,95359,8
26861,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,98904,7
26862,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,100459,9
26863,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,104211,9
26864,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,104636,8
26865,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,104665,8
26867,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,114643,9
26868,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,115503,10
26869,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,122440,9
26872,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,129084,8
26874,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,133706,7
26876,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,145706,5
26877,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,146113,8
26878,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,149140,10
26879,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,156150,8
26880,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,156467,10
26881,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,158226,6
26882,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,163973,9
26884,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,170807,9
26886,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,179718,9
26887,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,193778,9
26888,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,204457,9
26894,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,222035,8
26897,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,232106,9
26898,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,235392,9
26899,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,236340,9
26900,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,241666,8
26901,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,247752,10
26903,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,253629,7
26904,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,270713,7
26905,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,271558,7
26906,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,274301,8
26907,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),1994,0380718340,274308,6
26909,The Eyre Affair: A Novel,2003,0142001805,8454,8
26910,The Eyre Affair: A Novel,2003,0142001805,8937,7
26911,The Eyre Affair: A Novel,2003,0142001805,20172,9
26912,The Eyre Affair: A Novel,2003,0142001805,20350,8
26914,The Eyre Affair: A Novel,2003,0142001805,27812,9
26916,The Eyre Affair: A Novel,2003,0142001805,31158,6
26917,The Eyre Affair: A Novel,2003,0142001805,31551,8
26918,The Eyre Affair: A Novel,2003,0142001805,31791,8
26919,The Eyre Affair: A Novel,2003,0142001805,31860,9
26920,The Eyre Affair: A Novel,2003,0142001805,43359,8
26921,The Eyre Affair: A Novel,2003,0142001805,49460,10
26924,The Eyre Affair: A Novel,2003,0142001805,61038,10
26926,The Eyre Affair: A Novel,2003,0142001805,76626,9
26927,The Eyre Affair: A Novel,2003,0142001805,85426,8
26928,The Eyre Affair: A Novel,2003,0142001805,89602,8
26930,The Eyre Affair: A Novel,2003,0142001805,96440,7
26934,The Eyre Affair: A Novel,2003,0142001805,110934,9
26936,The Eyre Affair: A Novel,2003,0142001805,118489,10
26937,The Eyre Affair: A Novel,2003,0142001805,122801,8
26938,The Eyre Affair: A Novel,2003,0142001805,125774,10
26939,The Eyre Affair: A Novel,2003,0142001805,127131,8
26941,The Eyre Affair: A Novel,2003,0142001805,129883,9
26942,The Eyre Affair: A Novel,2003,0142001805,136255,6
26943,The Eyre Affair: A Novel,2003,0142001805,141958,8
26948,The Eyre Affair: A Novel,2003,0142001805,168954,7
26950,The Eyre Affair: A Novel,2003,0142001805,179826,8
26951,The Eyre Affair: A Novel,2003,0142001805,193499,10
26953,The Eyre Affair: A Novel,2003,0142001805,204813,10
26954,The Eyre Affair: A Novel,2003,0142001805,204864,10
26955,The Eyre Affair: A Novel,2003,0142001805,214879,10
26957,The Eyre Affair: A Novel,2003,0142001805,219597,8
26958,The Eyre Affair: A Novel,2003,0142001805,221232,7
26959,The Eyre Affair: A Novel,2003,0142001805,221701,9
26960,The Eyre Affair: A Novel,2003,0142001805,223231,9
26961,The Eyre Affair: A Novel,2003,0142001805,225088,10
26962,The Eyre Affair: A Novel,2003,0142001805,227544,10
26964,The Eyre Affair: A Novel,2003,0142001805,232964,8
26965,The Eyre Affair: A Novel,2003,0142001805,240144,10
26967,The Eyre Affair: A Novel,2003,0142001805,242763,6
26968,The Eyre Affair: A Novel,2003,0142001805,259626,9
26970,The Eyre Affair: A Novel,2003,0142001805,264311,9
26971,The Eyre Affair: A Novel,2003,0142001805,268030,8
26973,The Eyre Affair: A Novel,2003,0142001805,269890,10
26974,The Eyre Affair: A Novel,2003,0142001805,270801,7
27085,The Hours: A Novel,2002,0312305060,11676,9
27088,The Hours: A Novel,2002,0312305060,15602,10
27089,The Hours: A Novel,2002,0312305060,16795,8
27090,The Hours: A Novel,2002,0312305060,17003,10
27091,The Hours: A Novel,2002,0312305060,19493,7
27092,The Hours: A Novel,2002,0312305060,20462,7
27093,The Hours: A Novel,2002,0312305060,21014,8
27094,The Hours: A Novel,2002,0312305060,26084,10
27095,The Hours: A Novel,2002,0312305060,30770,7
27096,The Hours: A Novel,2002,0312305060,31609,7
27098,The Hours: A Novel,2002,0312305060,33958,8
27100,The Hours: A Novel,2002,0312305060,36606,5
27103,The Hours: A Novel,2002,0312305060,40772,8
27104,The Hours: A Novel,2002,0312305060,42410,5
27105,The Hours: A Novel,2002,0312305060,43246,7
27107,The Hours: A Novel,2002,0312305060,53456,7
27109,The Hours: A Novel,2002,0312305060,55492,4
27110,The Hours: A Novel,2002,0312305060,57105,9
27111,The Hours: A Novel,2002,0312305060,58594,7
27113,The Hours: A Novel,2002,0312305060,64679,8
27114,The Hours: A Novel,2002,0312305060,69389,9
27115,The Hours: A Novel,2002,0312305060,69790,6
27116,The Hours: A Novel,2002,0312305060,73044,8
27117,The Hours: A Novel,2002,0312305060,74691,8
27118,The Hours: A Novel,2002,0312305060,76223,8
27119,The Hours: A Novel,2002,0312305060,76482,5
27120,The Hours: A Novel,2002,0312305060,80538,8
27121,The Hours: A Novel,2002,0312305060,81771,8
27122,The Hours: A Novel,2002,0312305060,83252,10
27123,The Hours: A Novel,2002,0312305060,85757,9
27125,The Hours: A Novel,2002,0312305060,95359,10
27127,The Hours: A Novel,2002,0312305060,95506,8
27128,The Hours: A Novel,2002,0312305060,97324,8
27129,The Hours: A Novel,2002,0312305060,98391,8
27133,The Hours: A Novel,2002,0312305060,105937,9
27134,The Hours: A Novel,2002,0312305060,109574,8
27135,The Hours: A Novel,2002,0312305060,111578,8
27139,The Hours: A Novel,2002,0312305060,119066,10
27141,The Hours: A Novel,2002,0312305060,121170,9
27142,The Hours: A Novel,2002,0312305060,121547,7
27145,The Hours: A Novel,2002,0312305060,123095,10
27146,The Hours: A Novel,2002,0312305060,126196,5
27149,The Hours: A Novel,2002,0312305060,133041,8
27150,The Hours: A Novel,2002,0312305060,133747,8
27151,The Hours: A Novel,2002,0312305060,135831,6
27152,The Hours: A Novel,2002,0312305060,136561,10
27155,The Hours: A Novel,2002,0312305060,138189,9
27156,The Hours: A Novel,2002,0312305060,144038,10
27157,The Hours: A Novel,2002,0312305060,153950,7
27160,The Hours: A Novel,2002,0312305060,161041,5
27164,The Hours: A Novel,2002,0312305060,168064,9
27165,The Hours: A Novel,2002,0312305060,168999,7
27168,The Hours: A Novel,2002,0312305060,170947,3
27170,The Hours: A Novel,2002,0312305060,178667,7
27171,The Hours: A Novel,2002,0312305060,179826,10
27173,The Hours: A Novel,2002,0312305060,184401,9
27175,The Hours: A Novel,2002,0312305060,193495,6
27177,The Hours: A Novel,2002,0312305060,193898,3
27178,The Hours: A Novel,2002,0312305060,196099,3
27179,The Hours: A Novel,2002,0312305060,199016,6
27180,The Hours: A Novel,2002,0312305060,205765,10
27181,The Hours: A Novel,2002,0312305060,206305,10
27183,The Hours: A Novel,2002,0312305060,206944,9
27184,The Hours: A Novel,2002,0312305060,207148,10
27186,The Hours: A Novel,2002,0312305060,208829,8
27188,The Hours: A Novel,2002,0312305060,213760,5
27189,The Hours: A Novel,2002,0312305060,219035,8
27190,The Hours: A Novel,2002,0312305060,219301,6
27193,The Hours: A Novel,2002,0312305060,225938,9
27194,The Hours: A Novel,2002,0312305060,237748,7
27196,The Hours: A Novel,2002,0312305060,243759,5
27197,The Hours: A Novel,2002,0312305060,244277,7
27200,The Hours: A Novel,2002,0312305060,245649,9
27201,The Hours: A Novel,2002,0312305060,246959,10
27202,The Hours: A Novel,2002,0312305060,248098,8
27203,The Hours: A Novel,2002,0312305060,249848,8
27206,The Hours: A Novel,2002,0312305060,258160,9
27207,The Hours: A Novel,2002,0312305060,259006,4
27208,The Hours: A Novel,2002,0312305060,259057,8
27209,The Hours: A Novel,2002,0312305060,270554,10
27210,The Hours: A Novel,2002,0312305060,271000,10
27211,The Hours: A Novel,2002,0312305060,271448,7
27405,Midwives: A Novel,1998,0375706771,6575,7
27406,Midwives: A Novel,1998,0375706771,7915,8
27407,Midwives: A Novel,1998,0375706771,11676,6
27408,Midwives: A Novel,1998,0375706771,16795,7
27409,Midwives: A Novel,1998,0375706771,16818,7
27410,Midwives: A Novel,1998,0375706771,20106,5
27411,Midwives: A Novel,1998,0375706771,22625,10
27412,Midwives: A Novel,1998,0375706771,26538,8
27414,Midwives: A Novel,1998,0375706771,31393,8
27415,Midwives: A Novel,1998,0375706771,32148,9
27418,Midwives: A Novel,1998,0375706771,33933,5
27420,Midwives: A Novel,1998,0375706771,35233,9
27421,Midwives: A Novel,1998,0375706771,35631,3
27422,Midwives: A Novel,1998,0375706771,35857,8
27424,Midwives: A Novel,1998,0375706771,36327,10
27425,Midwives: A Novel,1998,0375706771,36807,4
27426,Midwives: A Novel,1998,0375706771,37644,10
27427,Midwives: A Novel,1998,0375706771,42651,9
27428,Midwives: A Novel,1998,0375706771,46398,9
27429,Midwives: A Novel,1998,0375706771,50114,9
27430,Midwives: A Novel,1998,0375706771,55006,10
27431,Midwives: A Novel,1998,0375706771,55493,9
27432,Midwives: A Novel,1998,0375706771,57712,8
27434,Midwives: A Novel,1998,0375706771,59612,9
27435,Midwives: A Novel,1998,0375706771,64436,6
27436,Midwives: A Novel,1998,0375706771,64765,6
27439,Midwives: A Novel,1998,0375706771,71712,8
27442,Midwives: A Novel,1998,0375706771,75695,6
27443,Midwives: A Novel,1998,0375706771,78841,6
27445,Midwives: A Novel,1998,0375706771,84882,8
27446,Midwives: A Novel,1998,0375706771,86835,10
27447,Midwives: A Novel,1998,0375706771,91058,5
27448,Midwives: A Novel,1998,0375706771,91097,7
27452,Midwives: A Novel,1998,0375706771,92979,2
27454,Midwives: A Novel,1998,0375706771,94347,8
27455,Midwives: A Novel,1998,0375706771,100471,8
27456,Midwives: A Novel,1998,0375706771,107784,5
27457,Midwives: A Novel,1998,0375706771,108485,8
27459,Midwives: A Novel,1998,0375706771,110019,7
27460,Midwives: A Novel,1998,0375706771,112541,10
27461,Midwives: A Novel,1998,0375706771,113519,8
27462,Midwives: A Novel,1998,0375706771,114444,8
27463,Midwives: A Novel,1998,0375706771,114544,7
27464,Midwives: A Novel,1998,0375706771,115003,9
27465,Midwives: A Novel,1998,0375706771,115224,8
27466,Midwives: A Novel,1998,0375706771,115435,7
27467,Midwives: A Novel,1998,0375706771,119590,8
27468,Midwives: A Novel,1998,0375706771,121093,9
27470,Midwives: A Novel,1998,0375706771,124874,8
27471,Midwives: A Novel,1998,0375706771,128134,7
27472,Midwives: A Novel,1998,0375706771,129373,10
27473,Midwives: A Novel,1998,0375706771,130571,8
27475,Midwives: A Novel,1998,0375706771,135831,7
27476,Midwives: A Novel,1998,0375706771,136382,8
27477,Midwives: A Novel,1998,0375706771,137589,8
27478,Midwives: A Novel,1998,0375706771,138844,10
27479,Midwives: A Novel,1998,0375706771,140555,7
27480,Midwives: A Novel,1998,0375706771,140662,10
27481,Midwives: A Novel,1998,0375706771,141491,8
27482,Midwives: A Novel,1998,0375706771,141902,9
27483,Midwives: A Novel,1998,0375706771,144194,10
27484,Midwives: A Novel,1998,0375706771,145641,7
27486,Midwives: A Novel,1998,0375706771,147451,8
27487,Midwives: A Novel,1998,0375706771,147847,5
27488,Midwives: A Novel,1998,0375706771,148263,10
27489,Midwives: A Novel,1998,0375706771,149120,9
27490,Midwives: A Novel,1998,0375706771,150468,9
27491,Midwives: A Novel,1998,0375706771,153513,5
27492,Midwives: A Novel,1998,0375706771,153662,9
27494,Midwives: A Novel,1998,0375706771,160344,8
27496,Midwives: A Novel,1998,0375706771,160819,10
27498,Midwives: A Novel,1998,0375706771,165183,8
27499,Midwives: A Novel,1998,0375706771,165308,7
27500,Midwives: A Novel,1998,0375706771,167644,8
27501,Midwives: A Novel,1998,0375706771,167746,9
27505,Midwives: A Novel,1998,0375706771,177375,9
27507,Midwives: A Novel,1998,0375706771,183196,9
27509,Midwives: A Novel,1998,0375706771,185437,9
27510,Midwives: A Novel,1998,0375706771,187145,8
27511,Midwives: A Novel,1998,0375706771,187584,7
27512,Midwives: A Novel,1998,0375706771,187863,9
27513,Midwives: A Novel,1998,0375706771,190374,9
27514,Midwives: A Novel,1998,0375706771,192244,10
27515,Midwives: A Novel,1998,0375706771,193499,10
27516,Midwives: A Novel,1998,0375706771,196077,9
27517,Midwives: A Novel,1998,0375706771,196099,7
27518,Midwives: A Novel,1998,0375706771,196466,9
27519,Midwives: A Novel,1998,0375706771,199764,5
27521,Midwives: A Novel,1998,0375706771,201677,6
27522,Midwives: A Novel,1998,0375706771,202353,7
27525,Midwives: A Novel,1998,0375706771,208829,10
27526,Midwives: A Novel,1998,0375706771,209174,7
27528,Midwives: A Novel,1998,0375706771,210485,9
27530,Midwives: A Novel,1998,0375706771,215006,3
27532,Midwives: A Novel,1998,0375706771,216829,6
27533,Midwives: A Novel,1998,0375706771,217375,10
27535,Midwives: A Novel,1998,0375706771,224249,5
27536,Midwives: A Novel,1998,0375706771,224308,6
27537,Midwives: A Novel,1998,0375706771,224430,9
27538,Midwives: A Novel,1998,0375706771,229703,9
27539,Midwives: A Novel,1998,0375706771,230241,4
27540,Midwives: A Novel,1998,0375706771,231210,8
27541,Midwives: A Novel,1998,0375706771,231263,8
27543,Midwives: A Novel,1998,0375706771,238065,9
27544,Midwives: A Novel,1998,0375706771,242073,10
27547,Midwives: A Novel,1998,0375706771,247010,8
27552,Midwives: A Novel,1998,0375706771,257212,8
27553,Midwives: A Novel,1998,0375706771,264657,8
27554,Midwives: A Novel,1998,0375706771,266056,9
27556,Midwives: A Novel,1998,0375706771,273979,8
27596,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,2313,9
27597,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,2891,8
27598,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,4017,9
27599,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,11224,2
27602,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,25410,6
27604,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,31791,7
27605,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,36326,5
27608,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,77181,5
27609,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,78448,8
27610,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,78841,3
27611,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,81977,10
27612,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,83671,10
27614,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,98263,8
27615,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,100459,8
27616,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,108275,4
27618,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,125411,10
27619,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,133747,8
27620,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,134483,8
27621,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,137118,7
27622,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,137587,9
27623,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,138198,7
27624,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,138777,9
27625,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,148121,9
27628,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,164870,6
27629,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,169682,7
27630,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,171295,8
27632,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,179118,9
27633,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,193458,5
27634,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,206305,9
27635,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,210317,5
27636,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,215829,5
27637,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,216100,9
27639,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,220128,5
27640,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,228021,5
27641,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,239594,9
27643,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,244359,7
27644,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,257212,9
27646,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,265904,7
27648,Song of Solomon (Oprah's Book Club (Paperback)),1987,0452260116,270713,8
27805,To the Nines: A Stephanie Plum Novel,2003,0312265867,6575,9
27806,To the Nines: A Stephanie Plum Novel,2003,0312265867,7346,6
27807,To the Nines: A Stephanie Plum Novel,2003,0312265867,11676,8
27808,To the Nines: A Stephanie Plum Novel,2003,0312265867,13273,7
27809,To the Nines: A Stephanie Plum Novel,2003,0312265867,25981,10
27813,To the Nines: A Stephanie Plum Novel,2003,0312265867,43842,10
27814,To the Nines: A Stephanie Plum Novel,2003,0312265867,46909,10
27815,To the Nines: A Stephanie Plum Novel,2003,0312265867,60621,10
27816,To the Nines: A Stephanie Plum Novel,2003,0312265867,63854,7
27817,To the Nines: A Stephanie Plum Novel,2003,0312265867,69156,8
27818,To the Nines: A Stephanie Plum Novel,2003,0312265867,69389,9
27819,To the Nines: A Stephanie Plum Novel,2003,0312265867,76151,10
27820,To the Nines: A Stephanie Plum Novel,2003,0312265867,76710,7
27822,To the Nines: A Stephanie Plum Novel,2003,0312265867,86932,7
27824,To the Nines: A Stephanie Plum Novel,2003,0312265867,97290,10
27825,To the Nines: A Stephanie Plum Novel,2003,0312265867,98391,10
27826,To the Nines: A Stephanie Plum Novel,2003,0312265867,102668,10
27827,To the Nines: A Stephanie Plum Novel,2003,0312265867,114988,6
27828,To the Nines: A Stephanie Plum Novel,2003,0312265867,121941,9
27829,To the Nines: A Stephanie Plum Novel,2003,0312265867,136326,10
27831,To the Nines: A Stephanie Plum Novel,2003,0312265867,142143,10
27832,To the Nines: A Stephanie Plum Novel,2003,0312265867,144531,9
27833,To the Nines: A Stephanie Plum Novel,2003,0312265867,145449,7
27835,To the Nines: A Stephanie Plum Novel,2003,0312265867,154409,7
27836,To the Nines: A Stephanie Plum Novel,2003,0312265867,157273,8
27837,To the Nines: A Stephanie Plum Novel,2003,0312265867,159732,9
27838,To the Nines: A Stephanie Plum Novel,2003,0312265867,171680,8
27839,To the Nines: A Stephanie Plum Novel,2003,0312265867,192158,8
27840,To the Nines: A Stephanie Plum Novel,2003,0312265867,193499,8
27842,To the Nines: A Stephanie Plum Novel,2003,0312265867,195182,7
27843,To the Nines: A Stephanie Plum Novel,2003,0312265867,200226,8
27844,To the Nines: A Stephanie Plum Novel,2003,0312265867,207616,8
27846,To the Nines: A Stephanie Plum Novel,2003,0312265867,223201,10
27847,To the Nines: A Stephanie Plum Novel,2003,0312265867,225087,10
27848,To the Nines: A Stephanie Plum Novel,2003,0312265867,226879,7
27849,To the Nines: A Stephanie Plum Novel,2003,0312265867,227705,9
27850,To the Nines: A Stephanie Plum Novel,2003,0312265867,235105,9
27851,To the Nines: A Stephanie Plum Novel,2003,0312265867,235392,10
27852,To the Nines: A Stephanie Plum Novel,2003,0312265867,235935,9
27853,To the Nines: A Stephanie Plum Novel,2003,0312265867,241980,9
27854,To the Nines: A Stephanie Plum Novel,2003,0312265867,244171,9
27855,To the Nines: A Stephanie Plum Novel,2003,0312265867,256167,8
27856,To the Nines: A Stephanie Plum Novel,2003,0312265867,258534,10
27857,To the Nines: A Stephanie Plum Novel,2003,0312265867,260363,10
27859,To the Nines: A Stephanie Plum Novel,2003,0312265867,265115,10
27860,To the Nines: A Stephanie Plum Novel,2003,0312265867,274308,9
