,Book-Title,Year-Of-Publication,isbn,user_id,book_rating
23446,Dead Sleep,2001,0451206525,30607,5
23448,Dead Sleep,2001,0451206525,36326,7
23449,Dead Sleep,2001,0451206525,38544,5
23450,Dead Sleep,2001,0451206525,40318,10
23451,Dead Sleep,2001,0451206525,42948,9
23452,Dead Sleep,2001,0451206525,55487,9
23453,Dead Sleep,2001,0451206525,57247,8
23454,Dead Sleep,2001,0451206525,65877,8
23455,Dead Sleep,2001,0451206525,67840,10
23457,Dead Sleep,2001,0451206525,84191,8
23458,Dead Sleep,2001,0451206525,86419,8
23459,Dead Sleep,2001,0451206525,95359,7
23460,Dead Sleep,2001,0451206525,101876,9
23461,Dead Sleep,2001,0451206525,102564,10
23463,Dead Sleep,2001,0451206525,112845,7
23464,Dead Sleep,2001,0451206525,113983,7
23465,Dead Sleep,2001,0451206525,114988,8
23466,Dead Sleep,2001,0451206525,121285,8
23467,Dead Sleep,2001,0451206525,123039,8
23468,Dead Sleep,2001,0451206525,137620,2
23469,Dead Sleep,2001,0451206525,138578,10
23470,Dead Sleep,2001,0451206525,140879,8
23471,Dead Sleep,2001,0451206525,146155,6
23472,Dead Sleep,2001,0451206525,199347,7
23473,Dead Sleep,2001,0451206525,217318,5
23474,Dead Sleep,2001,0451206525,231237,9
23475,Dead Sleep,2001,0451206525,234646,8
23478,Dead Sleep,2001,0451206525,262541,9
23479,Dead Sleep,2001,0451206525,263460,9
23480,Dead Sleep,2001,0451206525,267529,8
23481,Dead Sleep,2002,0451206525,278026,8
23482,Dead Sleep,2002,0451206525,5539,9
23483,Dead Sleep,2002,0451206525,5741,8
23484,Dead Sleep,2002,0451206525,8872,8
23485,Dead Sleep,2002,0451206525,9454,9
23486,Dead Sleep,2002,0451206525,17277,8
23487,Dead Sleep,2002,0451206525,30245,8
23488,Dead Sleep,2002,0451206525,30607,5
23490,Dead Sleep,2002,0451206525,36326,7
23491,Dead Sleep,2002,0451206525,38544,5
23492,Dead Sleep,2002,0451206525,40318,10
23493,Dead Sleep,2002,0451206525,42948,9
23494,Dead Sleep,2002,0451206525,55487,9
23495,Dead Sleep,2002,0451206525,57247,8
23496,Dead Sleep,2002,0451206525,65877,8
23497,Dead Sleep,2002,0451206525,67840,10
23499,Dead Sleep,2002,0451206525,84191,8
23500,Dead Sleep,2002,0451206525,86419,8
23501,Dead Sleep,2002,0451206525,95359,7
23502,Dead Sleep,2002,0451206525,101876,9
23503,Dead Sleep,2002,0451206525,102564,10
23505,Dead Sleep,2002,0451206525,112845,7
23506,Dead Sleep,2002,0451206525,113983,7
23507,Dead Sleep,2002,0451206525,114988,8
23508,Dead Sleep,2002,0451206525,121285,8
23509,Dead Sleep,2002,0451206525,123039,8
23510,Dead Sleep,2002,0451206525,137620,2
23511,Dead Sleep,2002,0451206525,138578,10
23512,Dead Sleep,2002,0451206525,140879,8
23513,Dead Sleep,2002,0451206525,146155,6
23514,Dead Sleep,2002,0451206525,199347,7
23515,Dead Sleep,2002,0451206525,217318,5
23516,Dead Sleep,2002,0451206525,231237,9
23517,Dead Sleep,2002,0451206525,234646,8
23520,Dead Sleep,2002,0451206525,262541,9
23521,Dead Sleep,2002,0451206525,263460,9
23522,Dead Sleep,2002,0451206525,267529,8
23716,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,2766,7
23717,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,6575,7
23719,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,9747,10
23720,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,12331,6
23722,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,17761,9
23723,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,21875,7
23724,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,22074,6
23725,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,23902,7
23727,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,27472,5
23728,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,30735,10
23729,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,35836,1
23730,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,37712,4
23731,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,39467,7
23733,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,44728,10
23734,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,51742,7
23735,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,59189,8
23736,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,61854,6
23737,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,63394,7
23738,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,66878,7
23739,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,69156,7
23740,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,69389,8
23742,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,81682,7
23743,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,83287,10
23746,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,95359,4
23747,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,98723,7
23748,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,101876,9
23750,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,104636,9
23751,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,105937,8
23754,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,112093,7
23757,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,126903,7
23758,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,128696,8
23759,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,128732,8
23760,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,128835,8
23761,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,136252,10
23762,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,136382,5
23765,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,141710,6
23767,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,144318,8
23770,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,149069,10
23771,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,156269,7
23773,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,162052,10
23774,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,164323,8
23778,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,171986,7
23779,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,174830,9
23781,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,183995,10
23782,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,184299,7
23783,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,185254,10
23786,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,189973,7
23788,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,202277,8
23789,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,203910,10
23790,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,206109,6
23791,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,208683,5
23792,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,209373,6
23795,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,217056,6
23796,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,218568,8
23799,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,225810,6
23800,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,225886,9
23804,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,236340,8
23805,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,238131,8
23806,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,239692,10
23808,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,249924,4
23809,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,256843,9
23810,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,258534,9
23812,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,267256,10
23813,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,268032,8
23815,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,274301,10
23816,A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),1987,0553279912,276050,7
24160,"\O\"" Is for Outlaw""",2001,0805059555,26376,8
24161,"\O\"" Is for Outlaw""",2001,0805059555,30735,10
24162,"\O\"" Is for Outlaw""",2001,0805059555,31393,7
24163,"\O\"" Is for Outlaw""",2001,0805059555,34588,6
24164,"\O\"" Is for Outlaw""",2001,0805059555,36606,5
24166,"\O\"" Is for Outlaw""",2001,0805059555,90616,7
24167,"\O\"" Is for Outlaw""",2001,0805059555,91058,7
24168,"\O\"" Is for Outlaw""",2001,0805059555,91341,10
24171,"\O\"" Is for Outlaw""",2001,0805059555,105115,9
24172,"\O\"" Is for Outlaw""",2001,0805059555,105627,7
24173,"\O\"" Is for Outlaw""",2001,0805059555,110834,8
24174,"\O\"" Is for Outlaw""",2001,0805059555,111847,10
24175,"\O\"" Is for Outlaw""",2001,0805059555,117132,9
24176,"\O\"" Is for Outlaw""",2001,0805059555,124474,8
24177,"\O\"" Is for Outlaw""",2001,0805059555,125071,10
24178,"\O\"" Is for Outlaw""",2001,0805059555,129284,9
24179,"\O\"" Is for Outlaw""",2001,0805059555,136085,9
24180,"\O\"" Is for Outlaw""",2001,0805059555,137968,8
24181,"\O\"" Is for Outlaw""",2001,0805059555,145449,7
24182,"\O\"" Is for Outlaw""",2001,0805059555,146113,9
24183,"\O\"" Is for Outlaw""",2001,0805059555,153283,8
24184,"\O\"" Is for Outlaw""",2001,0805059555,156269,7
24185,"\O\"" Is for Outlaw""",2001,0805059555,158295,6
24186,"\O\"" Is for Outlaw""",2001,0805059555,168805,9
24187,"\O\"" Is for Outlaw""",2001,0805059555,173835,10
24188,"\O\"" Is for Outlaw""",2001,0805059555,174830,8
24189,"\O\"" Is for Outlaw""",2001,0805059555,188667,7
24190,"\O\"" Is for Outlaw""",2001,0805059555,208683,5
24192,"\O\"" Is for Outlaw""",2001,0805059555,210500,5
24193,"\O\"" Is for Outlaw""",2001,0805059555,212607,8
24194,"\O\"" Is for Outlaw""",2001,0805059555,225087,10
24195,"\O\"" Is for Outlaw""",2001,0805059555,226828,9
24196,"\O\"" Is for Outlaw""",2001,0805059555,236283,10
24197,"\O\"" Is for Outlaw""",2001,0805059555,240677,8
24198,"\O\"" Is for Outlaw""",2001,0805059555,241042,5
24199,"\O\"" Is for Outlaw""",2001,0805059555,241441,5
24200,"\O\"" Is for Outlaw""",2001,0805059555,254084,8
24201,"\O\"" Is for Outlaw""",2001,0805059555,258884,5
24202,"\O\"" Is for Outlaw""",1999,0805059555,26376,8
24203,"\O\"" Is for Outlaw""",1999,0805059555,30735,10
24204,"\O\"" Is for Outlaw""",1999,0805059555,31393,7
24205,"\O\"" Is for Outlaw""",1999,0805059555,34588,6
24206,"\O\"" Is for Outlaw""",1999,0805059555,36606,5
24208,"\O\"" Is for Outlaw""",1999,0805059555,90616,7
24209,"\O\"" Is for Outlaw""",1999,0805059555,91058,7
24210,"\O\"" Is for Outlaw""",1999,0805059555,91341,10
24213,"\O\"" Is for Outlaw""",1999,0805059555,105115,9
24214,"\O\"" Is for Outlaw""",1999,0805059555,105627,7
24215,"\O\"" Is for Outlaw""",1999,0805059555,110834,8
24216,"\O\"" Is for Outlaw""",1999,0805059555,111847,10
24217,"\O\"" Is for Outlaw""",1999,0805059555,117132,9
24218,"\O\"" Is for Outlaw""",1999,0805059555,124474,8
24219,"\O\"" Is for Outlaw""",1999,0805059555,125071,10
24220,"\O\"" Is for Outlaw""",1999,0805059555,129284,9
24221,"\O\"" Is for Outlaw""",1999,0805059555,136085,9
24222,"\O\"" Is for Outlaw""",1999,0805059555,137968,8
24223,"\O\"" Is for Outlaw""",1999,0805059555,145449,7
24224,"\O\"" Is for Outlaw""",1999,0805059555,146113,9
24225,"\O\"" Is for Outlaw""",1999,0805059555,153283,8
24226,"\O\"" Is for Outlaw""",1999,0805059555,156269,7
24227,"\O\"" Is for Outlaw""",1999,0805059555,158295,6
24228,"\O\"" Is for Outlaw""",1999,0805059555,168805,9
24229,"\O\"" Is for Outlaw""",1999,0805059555,173835,10
24230,"\O\"" Is for Outlaw""",1999,0805059555,174830,8
24231,"\O\"" Is for Outlaw""",1999,0805059555,188667,7
24232,"\O\"" Is for Outlaw""",1999,0805059555,208683,5
24234,"\O\"" Is for Outlaw""",1999,0805059555,210500,5
24235,"\O\"" Is for Outlaw""",1999,0805059555,212607,8
24236,"\O\"" Is for Outlaw""",1999,0805059555,225087,10
24237,"\O\"" Is for Outlaw""",1999,0805059555,226828,9
24238,"\O\"" Is for Outlaw""",1999,0805059555,236283,10
24239,"\O\"" Is for Outlaw""",1999,0805059555,240677,8
24240,"\O\"" Is for Outlaw""",1999,0805059555,241042,5
24241,"\O\"" Is for Outlaw""",1999,0805059555,241441,5
24242,"\O\"" Is for Outlaw""",1999,0805059555,254084,8
24243,"\O\"" Is for Outlaw""",1999,0805059555,258884,5
24281,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,4017,9
24285,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,10314,6
24286,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,11676,7
24287,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,12154,6
24288,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,13995,9
24289,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,14387,8
24290,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,16246,9
24292,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,18012,8
24294,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,29855,6
24295,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,30487,6
24297,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,43481,9
24305,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,61427,6
24306,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,65444,5
24307,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,66942,6
24308,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,69378,5
24309,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,72100,7
24311,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,74175,9
24317,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,87712,8
24318,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,92979,7
24319,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,95359,8
24320,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,98263,10
24321,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,98865,9
24322,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,99523,5
24323,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,102430,8
24324,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,103811,8
24326,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,105979,9
24328,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,114544,7
24329,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,115003,8
24331,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,119590,7
24334,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,124175,8
24335,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,135149,9
24336,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,135411,7
24337,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,135609,7
24338,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,138578,8
24339,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,139387,10
24340,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,140000,7
24342,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,144516,5
24343,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,146106,8
24344,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,148744,10
24345,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,150979,5
24351,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,161974,6
24353,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,165183,8
24356,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,181223,9
24357,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,187065,2
24358,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,187517,7
24360,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,190479,1
24361,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,192093,9
24362,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,197942,7
24363,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,198213,8
24364,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,206305,5
24365,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,210315,8
24367,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,213126,7
24368,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,215006,9
24371,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,223154,7
24374,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,224430,7
24375,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,224809,10
24376,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,226965,7
24377,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,227097,6
24378,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,229313,10
24380,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,236757,3
24381,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,237271,8
24385,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,242143,8
24386,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,244420,5
24388,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,246634,6
24390,The Book of Ruth (Oprah's Book Club (Paperback)),1990,0385265700,255218,10
25767,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,1733,9
25770,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,11676,10
25772,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,26143,6
25773,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,28451,8
25774,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,32329,9
25777,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,48153,10
25780,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,51450,9
25781,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,59179,8
25784,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,69405,8
25785,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,73651,5
25786,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,74758,8
25787,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,76351,10
25789,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,98391,9
25791,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,108405,5
25795,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,111733,10
25796,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,114368,10
25797,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,119446,10
25798,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,121405,9
25799,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,123883,5
25800,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,124989,10
25801,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,129084,6
25804,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,135753,9
25805,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,136916,7
25806,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,137742,7
25807,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,150561,9
25808,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,151653,9
25809,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,153662,10
25811,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,158295,7
25815,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,165308,10
25817,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,175529,8
25818,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,185254,10
25819,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,189104,10
25820,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,189516,10
25821,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,191775,8
25825,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,200226,6
25826,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,201674,9
25828,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,203799,10
25830,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,208829,10
25831,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,213531,8
25834,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,216683,8
25836,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,219683,8
25837,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,220240,9
25838,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,220597,8
25839,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,225996,10
25840,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,226267,6
25842,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,227520,10
25843,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,237990,5
25847,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,245311,6
25848,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,247447,10
25852,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,262541,7
25853,Face the Fire (Three Sisters Island Trilogy),2002,051513287X,273113,5
25971,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,4795,8
25972,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,5048,10
25973,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,6251,10
25975,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,16634,8
25976,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,17003,10
25979,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,23571,10
25981,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,25131,9
25982,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,26883,7
25986,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,34588,9
25989,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,36907,10
25990,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,41395,10
25995,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,56856,8
25996,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,59559,5
25997,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,60244,8
25998,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,60337,8
26000,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,63643,5
26001,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,63956,8
26003,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,68984,6
26005,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,72964,10
26006,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,75591,10
26007,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,76530,10
26010,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,81977,6
26012,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,85757,7
26014,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,87555,10
26015,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,88283,10
26017,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,91203,6
26019,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,94347,6
26020,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,95173,9
26021,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,95359,10
26023,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,95907,7
26024,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,97874,10
26026,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,100009,8
26027,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,100459,9
26030,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,106007,10
26032,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,109783,8
26033,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,110912,10
26035,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,112765,8
26036,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,114813,8
26037,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,114868,8
26041,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,119725,8
26044,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,122440,8
26046,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,124732,4
26048,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,126604,8
26055,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,142524,8
26056,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,143497,8
26057,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,144255,8
26059,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,145161,8
26060,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,145641,8
26063,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,154070,8
26065,Stupid White Men ...and Other Sorry Excuses for the State of the Nation!,2002,0060392452,157273,9
